txId,Degree,InDegree,outDgree,Between,PageRank,class
199358336,1,0,1,0.0,1.7877641509957557e-06,2
199942857,2,1,1,0.0,4.428629072071482e-06,2
199942855,2,1,1,0.0,7.4424584573067215e-06,2
78655944,2,1,1,0.0,7.4424584573067215e-06,unknown
200723655,1,0,1,0.0,1.7877641509957557e-06,unknown
97449315,2,1,1,0.0,5.935543764689101e-06,unknown
43930376,1,1,0,0.0,4.388249481506439e-06,unknown
199949655,1,0,1,0.0,1.7877641509957557e-06,unknown
44543378,1,0,1,0.0,1.7877641509957557e-06,unknown
199967729,1,0,1,0.0,1.7877641509957557e-06,unknown
200544004,2,1,1,0.0,7.4424584573067215e-06,2
200544012,2,1,1,0.0,7.4424584573067215e-06,2
4710911,1,0,1,0.0,1.7877641509957557e-06,unknown
52142691,2,1,1,0.0,3.343260095862983e-06,unknown
198744397,3,1,2,0.0,4.615111304151239e-06,unknown
198744531,3,1,2,0.0,3.590311713790304e-06,unknown
200444356,2,1,1,1.4722697983481132e-08,5.935543764689101e-06,unknown
210082823,2,1,1,9.815131988987422e-09,7.4424584573067215e-06,unknown
200057747,1,0,1,0.0,1.7877641509957557e-06,2
5311041,2,1,1,0.0,7.4424584573067215e-06,unknown
216585333,3,1,2,0.0,4.615111304151239e-06,unknown
200023179,1,0,1,0.0,1.7877641509957557e-06,2
199963480,1,0,1,0.0,1.7877641509957557e-06,unknown
10155869,3,1,2,0.0,5.935543764689101e-06,unknown
200626339,1,1,0,0.0,4.615111304151239e-06,unknown
200624971,2,1,1,0.0,1.8005141177569622e-06,2
216498507,2,0,2,0.0,1.7877641509957557e-06,unknown
200981727,1,1,0,0.0,2.5655121234293693e-06,unknown
69810449,1,1,0,0.0,3.861653957842429e-06,unknown
10333291,2,0,2,0.0,1.7877641509957557e-06,2
104670447,2,1,1,0.0,7.4424584573067215e-06,unknown
17543372,2,1,1,0.0,7.4424584573067215e-06,unknown
201006709,2,0,2,0.0,1.7877641509957557e-06,2
201006745,1,1,0,0.0,2.5655121234293693e-06,unknown
24335570,3,1,2,0.0,3.761255850120365e-06,unknown
198744487,2,1,1,0.0,7.4424584573067215e-06,unknown
121980029,1,1,0,0.0,4.207354652138355e-06,unknown
200621676,2,1,1,0.0,1.8005141177569622e-06,2
198759992,1,0,1,0.0,1.7877641509957557e-06,unknown
208007181,2,1,1,4.907565994493711e-09,1.8093682613411336e-06,2
202570151,1,1,0,0.0,3.3583346649769895e-06,unknown
117140737,1,0,1,0.0,1.7877641509957557e-06,1
159141256,2,1,1,0.0,2.1766381372125623e-06,2
74146541,2,1,1,0.0,1.8363733992728565e-06,2
198741871,3,1,2,0.0,7.4424584573067215e-06,unknown
202828589,1,1,0,0.0,2.8301244357206535e-06,unknown
216505021,2,1,1,0.0,3.861653957842429e-06,unknown
142244277,2,1,1,0.0,5.392859276584852e-06,unknown
200561259,2,1,1,0.0,7.4424584573067215e-06,unknown
200561262,2,1,1,0.0,7.4424584573067215e-06,unknown
107197646,2,1,1,0.0,4.615111304151239e-06,unknown
200576161,1,0,1,0.0,1.7877641509957557e-06,unknown
122099595,1,1,0,0.0,3.352156562881085e-06,unknown
40995640,2,1,1,0.0,4.428629072071482e-06,unknown
3430475,4,2,2,0.0,4.439572041957068e-06,unknown
200056206,3,1,2,0.0,2.5655121234293693e-06,unknown
217597331,1,0,1,0.0,1.7877641509957557e-06,unknown
219659085,2,1,1,0.0,3.108196611533618e-06,unknown
200595877,2,0,2,0.0,1.7877641509957557e-06,2
194296877,1,1,0,0.0,3.377177876369498e-06,unknown
198738737,3,1,2,0.0,4.615111304151239e-06,unknown
49751554,1,1,0,0.0,3.590311713790304e-06,2
216807497,2,1,1,0.0,7.4424584573067215e-06,2
212947228,2,1,1,0.0,3.343260095862983e-06,unknown
100273540,2,1,1,0.0,4.428629072071482e-06,unknown
200620490,3,1,2,0.0,3.343260095862983e-06,2
18059526,1,0,1,0.0,1.7877641509957557e-06,unknown
200626332,2,0,2,0.0,1.7877641509957557e-06,unknown
26255407,1,0,1,0.0,1.7877641509957557e-06,2
217586908,1,0,1,0.0,1.7877641509957557e-06,2
200635935,2,1,1,0.0,1.8005141177569622e-06,2
200967942,3,1,2,0.0,3.352156562881085e-06,unknown
213249239,3,2,1,0.0,9.848259894053084e-06,unknown
200627163,3,1,2,0.0,7.4424584573067215e-06,unknown
200979225,2,1,1,0.0,4.615111304151239e-06,unknown
11617562,2,1,1,0.0,2.1685292990120983e-06,2
200622098,2,1,1,0.0,4.615111304151239e-06,unknown
200622091,1,1,0,0.0,5.392859276584852e-06,unknown
200500743,2,1,1,0.0,7.4424584573067215e-06,unknown
200633977,3,1,2,0.0,2.4057855979175413e-06,unknown
113615639,1,1,0,0.0,2.818164795303053e-06,unknown
206371340,1,1,0,0.0,2.5730494079863723e-06,unknown
207156391,2,1,1,0.0,2.5655121234293693e-06,unknown
69389791,1,0,1,0.0,1.7877641509957557e-06,unknown
202093295,1,0,1,0.0,1.7877641509957557e-06,2
199321563,2,1,1,4.461423631357919e-10,1.8093682613411336e-06,2
200561278,2,1,1,0.0,7.4424584573067215e-06,unknown
67871864,2,1,1,0.0,1.0456287842541965e-05,unknown
118968498,2,1,1,0.0,7.4424584573067215e-06,unknown
18059880,3,2,1,0.0,1.9315347954469083e-06,unknown
207951676,1,0,1,0.0,1.7877641509957557e-06,2
200629158,2,1,1,0.0,2.0764148431726582e-06,unknown
200719541,1,0,1,0.0,1.7877641509957557e-06,unknown
18489133,1,1,0,0.0,2.614847076893392e-06,unknown
71807218,2,1,1,0.0,1.8005141177569622e-06,2
200972514,2,1,1,0.0,3.352156562881085e-06,unknown
198801910,2,1,1,8.179276657489518e-10,3.3583346649769895e-06,unknown
213127158,2,1,1,0.0,4.615111304151239e-06,2
67974484,2,1,1,0.0,4.615111304151239e-06,unknown
31079924,2,1,1,0.0,5.392859276584852e-06,unknown
216594412,3,1,2,0.0,5.392859276584852e-06,unknown
15601961,1,0,1,0.0,1.7877641509957557e-06,unknown
138041080,2,1,1,0.0,3.343260095862983e-06,2
200485457,2,0,2,0.0,1.7877641509957557e-06,unknown
40995642,2,1,1,0.0,4.428629072071482e-06,unknown
38083507,3,2,1,0.0,8.99795440217395e-06,unknown
25911495,2,1,1,0.0,8.52782743351522e-06,unknown
26320737,1,1,0,0.0,5.157795792255489e-06,unknown
216593392,1,0,1,0.0,1.7877641509957557e-06,2
217708208,1,0,1,0.0,1.7877641509957557e-06,unknown
199941762,2,1,1,0.0,4.428629072071482e-06,unknown
36665530,2,1,1,0.0,7.4424584573067215e-06,unknown
218161382,1,1,0,0.0,2.5655121234293693e-06,unknown
200742877,1,0,1,0.0,1.7877641509957557e-06,unknown
198810836,2,1,1,0.0,1.8349003917493076e-06,2
198738183,2,1,1,0.0,5.935543764689101e-06,unknown
24816674,1,1,0,0.0,3.941756239249366e-06,unknown
200969585,2,1,1,0.0,3.590311713790304e-06,unknown
200032570,3,1,2,0.0,5.392859276584852e-06,unknown
200978434,2,1,1,0.0,3.352156562881085e-06,unknown
200638896,2,1,1,0.0,3.861653957842429e-06,unknown
219621276,2,1,1,0.0,7.4424584573067215e-06,unknown
201463620,1,1,0,0.0,7.4424584573067215e-06,unknown
200473612,3,2,1,0.0,6.526809505042957e-06,unknown
216523466,2,0,2,0.0,1.7877641509957557e-06,unknown
145200432,2,1,1,0.0,2.5655121234293693e-06,unknown
96453477,2,1,1,0.0,3.108196611533618e-06,2
33426381,2,1,1,0.0,3.590311713790304e-06,unknown
200702369,1,0,1,0.0,1.7877641509957557e-06,unknown
212412977,2,1,1,0.0,4.639401930276042e-06,unknown
208719583,2,1,1,0.0,5.935543764689101e-06,unknown
198729964,2,1,1,0.0,7.4424584573067215e-06,unknown
122287860,1,0,1,0.0,1.7877641509957557e-06,unknown
218153622,2,1,1,0.0,3.343260095862983e-06,unknown
18424553,1,0,1,0.0,1.7877641509957557e-06,unknown
72894001,2,1,1,0.0,2.5655121234293693e-06,unknown
200002298,3,1,2,0.0,3.213583040635899e-06,unknown
217616054,2,1,1,0.0,2.666005636064195e-06,unknown
13782938,2,0,2,0.0,1.7877641509957557e-06,unknown
110935080,2,1,1,1.2268914986234277e-09,3.3583346649769895e-06,unknown
23567465,2,1,1,0.0,7.4424584573067215e-06,unknown
199980439,2,1,1,0.0,7.4424584573067215e-06,unknown
196128588,1,0,1,0.0,1.7877641509957557e-06,2
185006474,2,1,1,1.9630263977974843e-07,4.615111304151239e-06,unknown
200742952,2,1,1,0.0,1.0034742126132844e-05,unknown
200743128,2,1,1,0.0,1.0456287842541965e-05,unknown
198725908,1,0,1,0.0,1.7877641509957557e-06,unknown
200976650,2,1,1,0.0,3.343260095862983e-06,unknown
199996026,1,0,1,0.0,1.7877641509957557e-06,2
199308098,3,1,2,0.0,3.885944583967232e-06,unknown
199940982,2,1,1,0.0,2.1824624908206775e-06,unknown
200715960,1,0,1,0.0,1.7877641509957557e-06,2
9491866,4,1,3,0.0,2.1712212717164343e-06,unknown
198777387,1,0,1,0.0,1.7877641509957557e-06,unknown
200969579,1,1,0,0.0,4.639401930276042e-06,unknown
200447163,2,1,1,0.0,3.590311713790304e-06,unknown
202102519,1,1,0,0.0,1.929172873256413e-06,unknown
30490521,1,0,1,0.0,1.7877641509957557e-06,unknown
19985441,1,1,0,0.0,4.615111304151239e-06,unknown
1627209,3,0,3,0.0,1.7877641509957557e-06,unknown
729302,1,0,1,0.0,1.7877641509957557e-06,unknown
198736027,3,1,2,0.0,7.4424584573067215e-06,unknown
74345264,1,0,1,0.0,1.7877641509957557e-06,2
129153523,2,1,1,0.0,4.615111304151239e-06,unknown
46068650,2,1,1,0.0,7.4424584573067215e-06,unknown
200621688,2,1,1,0.0,2.5655121234293693e-06,unknown
200969143,2,1,1,0.0,3.885944583967232e-06,unknown
75517977,2,1,1,0.0,2.5655121234293693e-06,unknown
198788101,1,0,1,0.0,1.7877641509957557e-06,unknown
216543839,2,0,2,0.0,1.7877641509957557e-06,2
200970416,1,1,0,0.0,1.8295637803074197e-06,2
201387043,1,1,0,0.0,4.615111304151239e-06,unknown
43983659,1,0,1,0.0,1.7877641509957557e-06,unknown
199981686,2,0,2,0.0,1.7877641509957557e-06,unknown
200503179,2,1,1,0.0,3.590311713790304e-06,unknown
200620876,2,1,1,0.0,1.8005141177569622e-06,2
100853031,1,0,1,0.0,1.7877641509957557e-06,unknown
10944863,1,0,1,0.0,1.7877641509957557e-06,2
200595885,2,0,2,0.0,1.7877641509957557e-06,2
200981731,1,1,0,0.0,1.8295637803074197e-06,unknown
199937015,2,1,1,0.0,4.639401930276042e-06,unknown
31207384,2,1,1,1.4231941384031763e-07,7.4424584573067215e-06,unknown
198789613,2,1,1,0.0,2.282745972220932e-06,unknown
200620840,2,1,1,0.0,2.5655121234293693e-06,unknown
83890648,2,1,1,0.0,4.615111304151239e-06,unknown
206057144,2,1,1,0.0,3.861653957842429e-06,unknown
121933356,2,1,1,0.0,5.392859276584852e-06,unknown
71359771,2,1,1,0.0,2.5655121234293693e-06,2
216513611,2,0,2,0.0,1.7877641509957557e-06,unknown
217658949,2,1,1,0.0,2.5655121234293693e-06,unknown
24970172,5,3,2,0.0,6.4542519855974386e-06,unknown
200983456,1,1,0,0.0,1.8130959334793237e-06,2
201006705,1,1,0,0.0,2.098863339969201e-06,unknown
217668612,1,0,1,0.0,1.7877641509957557e-06,unknown
217668609,3,1,2,0.0,3.343260095862983e-06,unknown
198802733,4,0,4,0.0,1.7877641509957557e-06,2
200048339,1,0,1,0.0,1.7877641509957557e-06,2
200038210,1,0,1,0.0,1.7877641509957557e-06,unknown
65719483,2,1,1,0.0,3.343260095862983e-06,unknown
200507394,2,0,2,0.0,1.7877641509957557e-06,2
70593634,1,1,0,0.0,1.8295637803074197e-06,unknown
200963646,2,1,1,0.0,4.615111304151239e-06,unknown
207362772,1,0,1,0.0,1.7877641509957557e-06,2
74815309,1,1,0,0.0,4.615111304151239e-06,2
217633500,1,1,0,0.0,5.782022293012209e-06,1
218162989,1,0,1,0.0,1.7877641509957557e-06,unknown
4264481,1,1,0,0.0,1.9431091463531513e-06,1
202878199,1,1,0,0.0,3.108196611533618e-06,1
200981672,1,1,0,0.0,1.8295637803074197e-06,2
59998001,2,1,1,0.0,3.861653957842429e-06,2
36730619,1,0,1,0.0,1.7877641509957557e-06,unknown
200967969,1,1,0,0.0,1.9433137454824783e-06,2
52412018,1,1,0,0.0,2.5655121234293693e-06,unknown
198730523,2,1,1,0.0,7.4424584573067215e-06,unknown
216559803,1,0,1,0.0,1.7877641509957557e-06,2
146303161,2,1,1,0.0,7.4424584573067215e-06,2
200565624,2,1,1,0.0,7.4424584573067215e-06,2
52414902,1,1,0,0.0,5.782022293012209e-06,unknown
198776636,1,1,0,0.0,2.5655121234293693e-06,unknown
200023141,1,0,1,0.0,1.7877641509957557e-06,2
199937804,1,0,1,0.0,1.7877641509957557e-06,2
200544377,2,1,1,0.0,7.4424584573067215e-06,2
202443712,1,1,0,0.0,5.392859276584852e-06,unknown
199314572,1,0,1,0.0,1.7877641509957557e-06,2
200453733,1,1,0,0.0,3.108196611533618e-06,unknown
199951087,2,1,1,0.0,4.639401930276042e-06,unknown
60175374,1,1,0,0.0,5.935543764689101e-06,unknown
74814838,1,0,1,0.0,1.7877641509957557e-06,2
208002730,3,2,1,0.0,4.89875604073021e-06,unknown
210496606,2,1,1,0.0,3.213583040635899e-06,unknown
55729676,1,0,1,0.0,1.7877641509957557e-06,unknown
21599309,2,0,2,0.0,1.7877641509957557e-06,unknown
198746721,2,1,1,0.0,5.392859276584852e-06,unknown
200991660,1,1,0,0.0,5.935543764689101e-06,unknown
28596581,2,1,1,0.0,5.392859276584852e-06,unknown
667148,2,0,2,0.0,1.7877641509957557e-06,unknown
199979709,1,0,1,0.0,1.7877641509957557e-06,2
55794109,2,1,1,0.0,3.108196611533618e-06,unknown
199980399,2,1,1,0.0,3.343260095862983e-06,unknown
199980408,2,1,1,0.0,4.428629072071482e-06,unknown
94749368,1,1,0,0.0,2.5655121234293693e-06,2
46264226,1,0,1,0.0,1.7877641509957557e-06,unknown
20597306,1,1,0,0.0,4.61955953766029e-06,unknown
200628940,2,1,1,0.0,2.1509918019107748e-06,unknown
200972495,1,0,1,0.0,1.7877641509957557e-06,2
200970414,1,1,0,0.0,2.235503285350659e-06,2
201006834,2,0,2,0.0,1.7877641509957557e-06,unknown
200471095,2,0,2,0.0,1.7877641509957557e-06,unknown
200720346,2,1,1,0.0,2.1766381372125623e-06,unknown
207630290,2,1,1,0.0,2.836854367481494e-06,unknown
198744754,3,1,2,0.0,5.392859276584852e-06,unknown
200496384,1,0,1,0.0,1.7877641509957557e-06,unknown
200031722,1,0,1,0.0,1.7877641509957557e-06,unknown
200447615,2,1,1,0.0,3.343260095862983e-06,unknown
216517110,2,0,2,0.0,1.7877641509957557e-06,unknown
200556388,2,1,1,0.0,7.4424584573067215e-06,unknown
55319101,2,1,1,0.0,7.4424584573067215e-06,unknown
198800691,3,1,2,9.815131988987422e-09,1.8093682613411336e-06,2
216572055,1,1,0,0.0,2.5730494079863723e-06,unknown
200971446,1,1,0,0.0,5.935543764689101e-06,unknown
200556065,2,0,2,0.0,1.7877641509957557e-06,unknown
201449664,1,0,1,0.0,1.7877641509957557e-06,unknown
97054775,2,1,1,0.0,3.343260095862983e-06,unknown
121993932,2,1,1,0.0,7.4424584573067215e-06,unknown
74518904,2,1,1,0.0,3.861653957842429e-06,unknown
200624114,1,0,1,0.0,1.7877641509957557e-06,unknown
200624112,2,1,1,0.0,3.343260095862983e-06,unknown
200629162,1,0,1,0.0,1.7877641509957557e-06,unknown
7164077,3,0,3,0.0,1.7877641509957557e-06,unknown
200557502,3,2,1,0.0,6.526809505042957e-06,unknown
18232660,1,1,0,0.0,2.3062627992848314e-06,unknown
73762180,1,1,0,0.0,1.8130959334793237e-06,2
200619436,1,0,1,0.0,1.7877641509957557e-06,2
111946840,1,0,1,0.0,1.7877641509957557e-06,unknown
10020863,2,1,1,0.0,5.392859276584852e-06,2
3881430,1,1,0,0.0,2.510576835120088e-06,unknown
200556558,2,1,1,0.0,7.4424584573067215e-06,unknown
201022903,1,1,0,0.0,1.4555486203985705e-05,unknown
199321378,2,1,1,4.461423631357919e-10,1.8093682613411336e-06,2
198800989,2,1,1,0.0,3.343260095862983e-06,unknown
111064425,1,1,0,0.0,1.8295637803074197e-06,2
200981216,1,1,0,0.0,1.8130959334793237e-06,2
201003738,3,2,1,0.0,2.292360295081792e-05,2
216507442,2,1,1,0.0,5.392859276584852e-06,unknown
217664030,2,1,1,0.0,3.590311713790304e-06,unknown
200561265,2,1,1,0.0,7.4424584573067215e-06,unknown
198745245,2,1,1,0.0,5.392859276584852e-06,unknown
199301643,1,1,0,0.0,5.935543764689101e-06,unknown
198729815,2,1,1,0.0,7.4424584573067215e-06,unknown
198732396,2,1,1,0.0,5.392859276584852e-06,unknown
199997428,2,1,1,1.9630263977974843e-08,4.639401930276042e-06,unknown
199997431,2,1,1,1.4722697983481132e-08,5.935543764689101e-06,unknown
200008574,3,1,2,0.0,3.213583040635899e-06,unknown
200740441,1,0,1,0.0,1.7877641509957557e-06,unknown
200973553,2,1,1,0.0,3.343260095862983e-06,unknown
50276791,2,0,2,0.0,1.7877641509957557e-06,unknown
216593385,3,1,2,1.4231941384031763e-07,7.4424584573067215e-06,unknown
216521850,1,0,1,0.0,1.7877641509957557e-06,unknown
66601063,2,1,1,0.0,2.836854367481494e-06,unknown
218159114,2,1,1,0.0,2.5655121234293693e-06,unknown
72658752,2,1,1,0.0,3.885944583967232e-06,unknown
126326773,1,1,0,0.0,8.673830793815384e-06,unknown
24984071,2,1,1,0.0,5.392859276584852e-06,unknown
216501536,2,1,1,0.0,7.4424584573067215e-06,unknown
24525219,2,1,1,0.0,4.428629072071482e-06,unknown
200471832,2,1,1,0.0,7.4424584573067215e-06,unknown
46403124,2,1,1,0.0,3.343260095862983e-06,unknown
198773934,1,0,1,0.0,1.7877641509957557e-06,unknown
207394594,2,1,1,0.0,4.615111304151239e-06,unknown
119432020,2,1,1,0.0,3.352156562881085e-06,unknown
200633985,2,1,1,0.0,1.8005141177569622e-06,2
100811720,1,1,0,0.0,2.1766381372125623e-06,1
198782996,2,1,1,0.0,5.935543764689101e-06,unknown
200636246,2,1,1,0.0,7.4424584573067215e-06,unknown
26560948,2,0,2,0.0,1.7877641509957557e-06,2
198735374,2,1,1,0.0,3.590311713790304e-06,unknown
200974391,2,1,1,0.0,2.5699603569384207e-06,unknown
26536307,1,0,1,0.0,1.7877641509957557e-06,unknown
89020639,2,1,1,0.0,9.371894860142994e-06,unknown
198791681,1,0,1,0.0,1.7877641509957557e-06,2
200598232,2,1,1,0.0,5.935543764689101e-06,unknown
199941816,3,1,2,0.0,4.639401930276042e-06,unknown
218191704,1,1,0,0.0,2.836854367481494e-06,unknown
125410588,1,0,1,0.0,1.7877641509957557e-06,2
108558120,1,0,1,0.0,1.7877641509957557e-06,2
200438770,1,1,0,0.0,2.7011832454554316e-06,unknown
200596727,3,1,2,1.9630263977974843e-08,1.8093682613411336e-06,2
71362380,1,1,0,0.0,2.5730494079863723e-06,unknown
199945130,2,1,1,0.0,1.891463880653571e-06,2
200542933,2,1,1,0.0,2.6610803744926674e-05,unknown
200455637,2,1,1,0.0,4.615111304151239e-06,unknown
208006569,2,1,1,0.0,1.8349003917493076e-06,2
200046259,2,1,1,0.0,7.4424584573067215e-06,unknown
50359218,2,1,1,2.4537829972468554e-08,3.590311713790304e-06,unknown
198814107,2,0,2,0.0,1.7877641509957557e-06,unknown
199321549,3,1,2,0.0,2.5655121234293693e-06,unknown
198777750,2,1,1,0.0,1.9057288975043301e-06,unknown
200499674,3,1,2,0.0,7.4424584573067215e-06,unknown
7794370,1,0,1,0.0,1.7877641509957557e-06,2
216513978,2,0,2,0.0,1.7877641509957557e-06,unknown
200508539,1,0,1,0.0,1.7877641509957557e-06,unknown
199408246,1,0,1,0.0,1.7877641509957557e-06,2
198803097,2,1,1,0.0,3.885944583967232e-06,unknown
216577575,1,0,1,0.0,1.7877641509957557e-06,2
207935064,2,1,1,0.0,3.343260095862983e-06,unknown
199963825,1,0,1,0.0,1.7877641509957557e-06,unknown
198801683,2,1,1,0.0,3.343260095862983e-06,2
198744590,2,1,1,0.0,7.4424584573067215e-06,unknown
198745004,2,1,1,0.0,7.4424584573067215e-06,unknown
148797059,1,1,0,0.0,2.5730494079863723e-06,unknown
212888549,2,1,1,0.0,7.4424584573067215e-06,unknown
198737122,2,1,1,0.0,7.4424584573067215e-06,unknown
200059005,1,0,1,0.0,1.7877641509957557e-06,2
201421340,2,1,1,0.0,3.861653957842429e-06,unknown
17132057,1,1,0,0.0,1.9830055923261706e-06,unknown
26254559,2,0,2,0.0,1.7877641509957557e-06,unknown
198829043,2,0,2,0.0,1.7877641509957557e-06,2
200659991,1,0,1,0.0,1.7877641509957557e-06,2
200965131,2,1,1,0.0,2.5655121234293693e-06,unknown
200538884,2,1,1,1.9630263977974843e-08,5.625317280136419e-06,unknown
200538887,1,1,0,0.0,3.495082257397936e-06,unknown
208691858,2,1,1,9.815131988987422e-08,5.935543764689101e-06,unknown
201973980,1,0,1,0.0,1.7877641509957557e-06,unknown
71877393,2,1,1,0.0,3.343260095862983e-06,unknown
49157666,1,0,1,0.0,1.7877641509957557e-06,unknown
200033002,3,1,2,0.0,7.4424584573067215e-06,unknown
63036807,1,1,0,0.0,7.4424584573067215e-06,unknown
200553809,3,1,2,2.1102533776322955e-07,7.4424584573067215e-06,unknown
200636739,2,1,1,4.907565994493711e-09,4.615111304151239e-06,unknown
219623125,1,1,0,0.0,4.615111304151239e-06,unknown
201008331,2,1,1,0.0,7.4424584573067215e-06,2
96046085,2,1,1,2.4537829972468554e-08,3.3583346649769895e-06,unknown
199937285,2,1,1,1.9630263977974843e-08,4.470487813533082e-06,unknown
198778448,2,1,1,0.0,2.5655121234293693e-06,unknown
198778453,1,1,0,0.0,3.885944583967232e-06,unknown
200013539,2,1,1,0.0,3.213583040635899e-06,unknown
200510352,1,0,1,0.0,1.7877641509957557e-06,unknown
116258651,1,0,1,0.0,1.7877641509957557e-06,unknown
198784541,1,1,0,0.0,2.3062627992848314e-06,unknown
200973495,2,2,0,0.0,4.043660728095637e-06,2
21601172,1,0,1,0.0,1.7877641509957557e-06,unknown
55566840,1,1,0,0.0,2.5655121234293693e-06,unknown
28075606,2,1,1,0.0,7.4424584573067215e-06,unknown
199303983,3,1,2,0.0,4.639401930276042e-06,unknown
200527993,3,1,2,0.0,7.4424584573067215e-06,unknown
200711763,1,1,0,0.0,4.615111304151239e-06,unknown
200674769,1,0,1,0.0,1.7877641509957557e-06,unknown
200627578,2,1,1,0.0,1.8005141177569622e-06,unknown
134013532,1,1,0,0.0,3.352156562881085e-06,unknown
199980407,1,0,1,0.0,1.7877641509957557e-06,unknown
198749727,2,0,2,0.0,1.7877641509957557e-06,unknown
106470331,2,1,1,9.815131988987422e-09,3.4849252846880234e-06,unknown
35018122,2,1,1,0.0,2.5655121234293693e-06,2
198774028,1,0,1,0.0,1.7877641509957557e-06,unknown
200626325,2,1,1,0.0,3.108196611533618e-06,unknown
198725997,2,1,1,0.0,3.885944583967232e-06,unknown
198726011,2,1,1,0.0,5.935543764689101e-06,unknown
199304706,2,1,1,0.0,3.213583040635899e-06,unknown
200631494,1,0,1,0.0,1.7877641509957557e-06,2
200629157,1,0,1,0.0,1.7877641509957557e-06,unknown
25604967,2,1,1,0.0,3.343260095862983e-06,unknown
84320093,2,1,1,0.0,4.639401930276042e-06,unknown
198743437,2,1,1,0.0,5.935543764689101e-06,unknown
204172784,1,1,0,0.0,2.5655121234293693e-06,unknown
201003689,2,1,1,0.0,3.861653957842429e-06,2
122287852,1,0,1,0.0,1.7877641509957557e-06,unknown
71361817,2,1,1,0.0,3.498312806749911e-06,unknown
191691627,1,1,0,0.0,2.3062627992848314e-06,2
200555271,2,1,1,0.0,3.885944583967232e-06,unknown
103195696,2,1,1,0.0,3.861653957842429e-06,unknown
200674298,1,0,1,0.0,1.7877641509957557e-06,unknown
200033077,1,0,1,0.0,1.7877641509957557e-06,unknown
198768406,1,0,1,0.0,1.7877641509957557e-06,unknown
175294105,1,1,0,0.0,3.885944583967232e-06,2
84305205,1,1,0,0.0,8.673830793815384e-06,unknown
200005279,1,0,1,0.0,1.7877641509957557e-06,unknown
131343253,1,0,1,0.0,1.7877641509957557e-06,unknown
122058264,1,1,0,0.0,5.0313949491185296e-06,unknown
48536569,1,0,1,0.0,1.7877641509957557e-06,2
217661179,1,0,1,0.0,1.7877641509957557e-06,2
200627453,4,3,1,0.0,9.046535654423555e-06,2
182609314,2,1,1,0.0,7.4424584573067215e-06,unknown
5311047,2,1,1,0.0,4.615111304151239e-06,unknown
119446249,1,1,0,0.0,1.8295637803074197e-06,2
66862748,1,1,0,0.0,2.26104487987534e-06,unknown
200635517,2,1,1,0.0,2.3650655353495612e-06,unknown
217684615,2,1,1,0.0,5.392859276584852e-06,unknown
10773258,2,0,2,0.0,1.7877641509957557e-06,2
198779858,2,1,1,0.0,3.885944583967232e-06,unknown
200620433,2,1,1,0.0,1.8005141177569622e-06,2
201495657,2,1,1,0.0,3.861653957842429e-06,unknown
28595883,2,1,1,0.0,7.4424584573067215e-06,unknown
200967011,2,1,1,0.0,3.816673065163417e-06,2
200967006,1,1,0,0.0,5.433238867149895e-06,2
22845436,1,0,1,0.0,1.7877641509957557e-06,2
200553488,2,1,1,0.0,7.4424584573067215e-06,unknown
200553494,2,1,1,0.0,7.4424584573067215e-06,unknown
113615213,1,1,0,0.0,2.3062627992848314e-06,unknown
39336754,1,0,1,0.0,1.7877641509957557e-06,unknown
198802023,2,1,1,0.0,3.343260095862983e-06,unknown
198738761,3,1,2,0.0,4.615111304151239e-06,unknown
8395688,1,1,0,0.0,4.615111304151239e-06,unknown
201003748,1,0,1,0.0,1.7877641509957557e-06,2
200705697,1,0,1,0.0,1.7877641509957557e-06,unknown
200705701,2,1,1,0.0,3.343260095862983e-06,unknown
42079740,2,1,1,0.0,1.8349003917493076e-06,2
218156793,2,1,1,0.0,3.590311713790304e-06,unknown
216559792,1,0,1,0.0,1.7877641509957557e-06,2
9256095,2,0,2,0.0,1.7877641509957557e-06,unknown
27061572,2,2,0,0.0,3.5229259025390707e-06,2
199404964,3,1,2,0.0,5.935543764689101e-06,unknown
199405330,1,1,0,0.0,4.615111304151239e-06,unknown
199410964,1,0,1,0.0,1.7877641509957557e-06,unknown
200470118,2,1,1,0.0,5.392859276584852e-06,unknown
174910598,1,0,1,0.0,1.7877641509957557e-06,unknown
200635514,3,1,2,0.0,1.8005141177569622e-06,2
200962782,1,1,0,0.0,4.615111304151239e-06,unknown
200546606,2,1,1,0.0,4.615111304151239e-06,unknown
200508599,2,1,1,0.0,2.5655121234293693e-06,unknown
128873032,2,1,1,0.0,4.615111304151239e-06,unknown
126774154,1,1,0,0.0,2.2025546867222456e-06,unknown
47700133,1,0,1,0.0,1.7877641509957557e-06,unknown
198772708,3,1,2,0.0,3.343260095862983e-06,unknown
200977498,2,1,1,0.0,3.343260095862983e-06,unknown
200751960,2,1,1,0.0,7.4424584573067215e-06,unknown
69970945,1,1,0,0.0,2.4364903106203103e-06,unknown
198814111,2,1,1,0.0,1.8349003917493076e-06,2
200733400,1,1,0,0.0,3.0288456389961287e-05,unknown
22106624,2,1,1,0.0,7.985142945410971e-06,unknown
90873254,1,1,0,0.0,3.398066495249074e-06,unknown
199301914,1,1,0,0.0,2.1766381372125623e-06,unknown
26339398,2,1,1,2.4537829972468554e-08,5.392859276584852e-06,unknown
200438801,2,1,1,1.9630263977974843e-08,5.935543764689101e-06,unknown
